provisional_id,five_prime_process_signal_selected_row_count_sum_over_mature_count_sum,num_locis,Folding Energy,3' Overhang Bot,3' Overhang Top,Accepted Overhang?,miRDeep2_score,total_read_count,mature_read_count,loop_read_count,star_read_count,significant_randfold_p-value,homologous_seed_in_miRBase,consensus_mature_sequence_length,mature_5'u_or_3'u,consensus_star_sequence_length,consensus_precursor_sequence_length,Candidate/Confident/no-mirna
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13175,0.8859649122807017,3,-29.6,2,2,True,57.5,114,101,0,13,no,False,22,True,22,77,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15995,0.4257425742574257,10,-20.5,0,0,False,56.3,113,101,0,12,no,False,22,False,21,58,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37711,0.4375,13,-14.7,2,0,False,56.0,125,56,45,24,no,False,20,False,18,85,falsepositive
GWHACBE00000357_OriSeqID=ctg2264_Len=149513_41677,0.9821428571428572,6,-11.7,1,2,True,55.2,122,112,0,10,no,False,19,True,20,48,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14811,0.9883720930232558,8,-18.8,2,3,True,52.9,107,86,0,21,no,False,23,True,22,61,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38457,0.5391304347826087,9,-11.6,1,1,True,52.4,115,109,0,6,no,False,22,False,22,61,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_11662,0.7454545454545455,6,-23.1,1,1,True,52.2,105,99,0,6,no,False,22,False,22,61,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33271,0.7454545454545455,4,-13.9,3,1,True,51.9,110,82,0,28,no,False,23,True,21,62,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33451,0.7244897959183674,5,-25.3,2,3,True,47.4,98,81,0,17,no,False,22,True,23,57,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_39777,1.0,4,-20.2,2,2,True,46.8,94,58,0,36,no,False,23,True,22,59,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_10280,0.8495575221238938,6,-14.3,1,4,False,46.7,113,97,0,16,no,False,19,True,21,86,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17054,1.0,10,-16.9,2,1,True,46.1,92,24,0,68,no,False,22,True,22,60,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8946,0.7719298245614035,7,-18.7,1,4,False,45.8,95,57,0,38,no,False,22,False,21,54,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16534,0.268041237,8,-32.7,2,6,False,45.0,90,26,0,64,no,False,19,True,23,55,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14177,0.934065934,6,-21.0,2,3,True,44.7,91,85,0,6,no,False,22,False,23,58,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31346,0.5454545454545454,6,-22.2,3,3,True,44.1,88,77,0,11,no,False,22,True,22,58,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33173,0.6404494382022472,3,-17.8,2,4,False,43.3,89,65,0,24,no,False,22,False,26,61,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4428,0.4186046511627907,8,-18.6,1,3,True,42.7,86,41,0,45,no,False,21,True,23,57,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30046,1.0,8,-24.7,4,2,False,41.8,86,60,17,9,no,False,19,True,22,79,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_29771,0.4941176470588235,5,-20.0,2,1,True,41.7,85,42,0,43,no,False,22,True,21,60,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_11182,0.6506024096385542,5,-24.4,2,2,True,41.2,83,76,0,7,no,False,22,True,22,54,falsepositive
GWHACBE00001467_OriSeqID=ctg4062_Len=41954_44184,0.4210526315789473,5,-33.1,1,1,True,40.6,76,36,0,40,yes,False,22,True,22,61,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25021,0.6666666666666666,7,-18.1,0,2,False,39.5,81,72,0,9,no,False,23,True,20,56,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_22064,0.618421053,10,-28.0,2,1,True,37.1,76,62,0,14,no,False,22,True,20,62,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34701,0.7848101265822784,7,-8.0,9,3,False,36.8,96,62,17,17,no,False,18,True,20,68,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3920,0.863013699,6,-35.5,2,3,True,36.5,73,67,0,6,no,False,21,True,22,60,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_11281,0.4225352112676056,4,-42.3,2,1,True,36.3,71,30,0,41,no,False,22,True,21,60,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3457,0.8958333333333334,5,-25.6,3,3,True,36.2,73,48,0,25,no,False,22,False,22,57,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_11168,0.6666666666666666,4,-18.8,2,0,False,36.1,72,65,0,7,no,False,21,True,21,55,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8029,0.6666666666666666,4,-18.8,2,0,False,36.1,72,65,0,7,no,False,21,True,21,55,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_2922,0.5070422535211268,4,-43.9,3,2,True,36.0,71,49,0,22,no,False,22,True,21,61,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_15103,1.0,4,-18.1,1,1,True,34.8,73,38,0,35,no,False,23,True,22,57,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_4646,0.4324324324324324,6,-21.5,2,2,True,34.0,74,48,0,26,no,False,21,False,22,85,falsepositive
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13209,0.6119402985074627,2,-29.0,3,2,True,33.5,67,41,0,26,no,False,23,True,22,60,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23210,0.7021276595744681,5,-50.1,0,2,False,33.4,66,47,0,19,no,False,22,True,20,62,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26056,1.0,5,-27.1,2,2,True,33.3,66,34,0,32,no,False,22,True,22,61,Confident
GWHACBE00002484_OriSeqID=ctg5325_Len=28948_45729,1.0,3,-18.5,1,2,True,32.5,64,40,0,24,yes,False,25,True,21,57,Confident
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_30637,1.0,4,-40.0,1,2,True,32.3,64,57,0,7,no,False,22,True,21,85,falsepositive
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_36479,0.4153846153846154,6,-22.9,2,4,False,32.0,65,52,0,13,no,False,22,True,24,62,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34654,0.7142857142857143,6,-27.1,3,3,True,31.6,63,56,0,7,no,False,24,True,24,72,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26260,1.0,3,-18.5,1,2,True,30.9,64,40,0,24,no,False,25,True,21,57,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34406,0.8548387096774194,3,-20.2,2,2,True,30.3,62,53,0,9,no,False,22,True,22,59,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3794,0.6515151515151515,5,-14.1,2,2,True,30.2,66,59,0,7,no,False,23,True,23,61,falsepositive
GWHACBE00001629_OriSeqID=ctg426_Len=1949352_44488,0.5925925925925926,5,-50.0,1,1,True,30.0,54,42,0,12,yes,False,20,True,18,60,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_34374,1.0,3,-18.2,3,1,True,29.9,61,49,0,12,no,False,23,False,24,65,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25913,0.6825396825396826,4,-18.6,2,3,True,29.8,63,43,0,20,no,False,21,True,22,58,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38941,0.9166666666666666,3,-22.7,2,2,True,29.8,60,55,0,5,no,False,23,True,23,68,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23432,1.0,2,-23.0,3,1,True,29.7,63,38,0,25,no,False,23,False,22,63,Candidate
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_28944,0.979591837,3,-17.2,1,1,True,29.0,60,49,0,11,no,False,22,True,22,59,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_20622,1.0,2,-12.3,2,2,True,28.4,67,61,0,6,no,False,22,True,21,64,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_25189,1.0,3,-25.7,3,3,True,27.9,56,43,0,13,no,False,21,False,21,60,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16328,0.8245614035087719,2,-22.3,3,1,True,27.7,57,47,0,10,no,False,23,True,21,57,Candidate
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37731,1.0,4,-15.0,2,3,True,26.6,55,25,0,30,no,False,24,True,21,60,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26303,0.9454545454545454,5,-20.6,3,2,True,26.4,55,52,0,3,no,False,23,True,22,62,Candidate
GWHACBE00002383_OriSeqID=ctg520_Len=809866_45494,0.8620689655172413,4,-38.5,2,2,True,26.2,49,29,0,20,yes,False,22,False,22,54,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21610,0.5285714285714286,5,-15.2,1,1,True,25.7,70,37,0,33,no,False,23,False,22,57,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18308,0.1140443505807814,80,-2.6,0,1,False,25.6,307,31,80,196,no,False,19,False,21,87,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21395,1.0,4,-26.1,1,1,True,25.1,54,41,0,13,no,False,19,False,21,87,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23354,1.0,2,-15.3,1,6,False,24.3,51,40,0,11,no,False,23,False,20,58,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_8139,0.7708333333333334,5,-31.7,3,4,False,23.9,48,42,0,6,no,False,21,True,22,49,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_16276,0.7021276595744681,4,-22.5,2,2,True,23.5,47,41,0,6,no,False,22,True,20,57,falsepositive
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38716,0.6666666666666666,5,-17.4,6,2,False,23.5,50,48,0,2,no,False,21,True,23,58,falsepositive
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_37533,0.625,4,-20.4,3,1,True,22.7,48,40,0,8,no,False,22,True,24,60,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_24246,0.9318181818181818,2,-28.7,2,0,False,21.8,44,41,0,3,no,False,22,False,20,64,falsepositive
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21315,1.0,3,-13.9,1,2,True,21.2,46,39,0,7,no,False,22,True,22,60,Candidate
GWHACBE00002222_OriSeqID=ctg5011_Len=33486_45218,1.0,4,-21.3,3,2,True,21.0,49,34,0,15,no,False,23,True,24,65,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22234,1.0,2,-42.4,3,3,True,21.0,41,25,0,16,no,False,22,False,22,60,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_24824,0.6190476190476191,4,-34.0,1,1,True,20.8,42,27,0,15,no,False,22,True,20,56,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3804,0.8048780487804879,2,-29.3,1,3,True,20.3,41,33,0,8,no,False,22,False,18,60,falsepositive
GWHACBE00000010_Chromosome_10_Complete=T_Circular=F_OriSeqID=Chr10_Len=73678751_38056,0.7674418604651163,2,-26.1,2,1,True,20.3,43,33,0,10,no,False,23,True,22,55,falsepositive
GWHACBE00001612_OriSeqID=ctg4249_Len=39992_44385,0.8055555555555556,2,-24.5,2,3,True,19.3,36,29,0,7,yes,False,21,False,22,63,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26236,1.0,2,-14.7,1,0,False,18.0,39,36,0,3,no,False,22,False,22,56,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33412,1.0,2,-22.6,3,3,True,16.9,36,33,0,3,no,False,22,True,22,58,falsepositive
GWHACBE00000008_Chromosome_8_Complete=T_Circular=F_OriSeqID=Chr08_Len=78931488_31073,1.0,2,-20.6,7,0,False,15.5,35,23,0,12,no,False,25,True,32,61,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17614,1.0,2,-17.8,4,4,False,15.3,38,26,0,12,no,False,18,False,20,84,falsepositive
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26115,0.696969697,2,-25.0,3,2,True,15.1,33,23,0,10,no,False,22,False,24,65,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_35479,1.0,4,-10.2,3,2,True,14.7,93,87,0,6,no,False,20,True,21,49,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_13360,1.0,2,-13.1,5,6,False,14.6,32,24,0,8,no,False,21,True,22,59,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_16915,0.9,3,-20.0,2,2,True,14.3,30,27,0,3,no,False,21,True,21,58,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23298,1.0,2,-18.2,0,2,False,14.2,30,25,0,5,no,False,21,False,23,62,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33352,1.0,2,-18.3,3,5,False,13.9,36,26,0,10,no,False,20,True,18,73,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_12146,0.5833333333333334,5,-13.0,2,3,True,13.0,45,32,0,13,no,False,22,True,22,52,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23472,1.0,3,-7.1,1,11,False,12.4,53,37,0,16,no,False,22,False,20,51,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_51,0.8333333333333334,2,-35.7,2,2,True,12.0,24,20,0,4,no,False,22,False,22,58,Candidate
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_39598,0.8125,6,-14.6,2,3,True,11.8,60,52,0,8,no,False,21,True,21,59,Candidate
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_1068,1.0,2,-15.2,3,3,True,5.8,27,23,0,4,no,False,22,False,23,67,falsepositive
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_23793,0.6012110726643599,28,-25.5,2,3,True,3.6,1156,1155,1,0,no,True,23,True,23,65,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_27089,1.0,1,-25.3,1,2,True,3.0,28,28,0,0,no,True,21,True,21,84,Confident
GWHACBE00000011_Chromosome_11_Complete=T_Circular=F_OriSeqID=Chr11_Len=55753002_38522,0.7647058823529411,2,-22.2,0,2,False,2.8,34,34,0,0,no,True,22,True,20,61,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_5057,1.0,1,-18.6,2,2,True,2.6,26,26,0,0,no,True,21,False,20,50,Confident
GWHACBE00000404_OriSeqID=ctg2382_Len=74281_41877,0.7857142857142857,9,-30.9,14,14,False,2.2,252,252,0,0,yes,False,22,True,22,63,falsepositive
GWHACBE00001364_OriSeqID=ctg3920_Len=43399_43988,0.9984276729559748,11,-33.8,2,2,True,2.2,636,636,0,0,yes,False,23,True,23,61,Confident
GWHACBE00000025_OriSeqID=ctg1107_Len=363190_40534,0.9306049822064056,15,-17.2,2,2,True,2.1,549,549,0,0,yes,False,20,True,20,44,falsepositive
GWHACBE00003626_OriSeqID=ctg903_Len=483325_46557,0.6404494382022472,5,-47.6,2,2,True,2.1,89,89,0,0,yes,False,22,False,22,58,falsepositive
GWHACBE00001364_OriSeqID=ctg3920_Len=43399_43979,0.7976577748861419,32,-33.0,5,4,False,2.1,1537,1379,0,158,yes,False,23,True,22,58,Candidate
GWHACBE00003456_OriSeqID=ctg6431_Len=9601_46404,0.9686956521739132,9,-28.6,0,1,False,2.1,575,563,0,12,yes,False,18,True,18,39,falsepositive
GWHACBE00000386_OriSeqID=ctg2343_Len=109316_41755,1.0,3,-34.1,2,2,True,2.0,33,33,0,0,yes,False,23,False,23,70,Candidate
GWHACBE00000386_OriSeqID=ctg2343_Len=109316_41759,1.0,6,-29.1,2,2,True,2.0,129,129,0,0,yes,False,21,False,21,68,Candidate
GWHACBE00000329_OriSeqID=ctg2204_Len=108914_41562,0.956082786,44,-41.1,1,3,True,1.9,2191,1981,210,0,yes,False,22,True,20,86,falsepositive
GWHACBE00000403_OriSeqID=ctg2381_Len=191810_41870,0.8703557312252964,29,-37.4,2,2,True,1.9,1216,1216,0,0,yes,False,22,True,22,61,Confident
GWHACBE00001368_OriSeqID=ctg3925_Len=43281_44030,1.0,1,-32.9,3,2,True,1.9,24,24,0,0,yes,False,22,True,21,68,falsepositive
GWHACBE00001154_OriSeqID=ctg3635_Len=46688_43569,0.4444444444444444,11,-34.9,2,2,True,1.9,108,108,0,0,yes,False,22,True,22,80,falsepositive
GWHACBE00000375_OriSeqID=ctg2311_Len=118421_41741,0.9191919191919192,2,-38.4,4,2,False,1.9,91,91,0,0,yes,False,21,False,24,64,Candidate
GWHACBE00002112_OriSeqID=ctg4870_Len=33999_45104,1.0,3,-19.4,2,2,True,1.9,61,61,0,0,yes,False,22,True,22,58,Confident
GWHACBE00001892_OriSeqID=ctg4602_Len=36418_44883,1.0,2,-24.7,2,2,True,1.9,27,27,0,0,yes,False,18,True,16,64,falsepositive
GWHACBE00000403_OriSeqID=ctg2381_Len=191810_41831,0.9695121951219512,42,-33.3,4,2,False,1.9,5043,4960,0,83,yes,False,22,True,20,59,Confident
GWHACBE00000005_Chromosome_5_Complete=T_Circular=F_OriSeqID=Chr05_Len=111976267_21311,1.0,2,-20.9,2,4,False,1.8,47,40,7,0,no,True,20,True,18,77,Confident
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_25761,0.5942028985507246,6,-70.3,0,0,False,1.8,69,56,0,13,no,False,22,True,22,79,falsepositive
GWHACBE00000392_OriSeqID=ctg2356_Len=114158_41770,0.6864406779661016,13,-35.9,2,2,True,1.8,118,118,0,0,yes,False,21,True,21,59,Candidate
GWHACBE00003630_OriSeqID=ctg952_Len=262782_46581,0.8194444444444444,5,-32.5,2,1,True,1.8,72,72,0,0,yes,False,24,True,26,71,Candidate
GWHACBE00000100_OriSeqID=ctg1561_Len=241157_40814,1.0,1,-43.6,3,2,True,1.8,29,29,0,0,yes,False,22,True,23,70,Candidate
GWHACBE00000054_OriSeqID=ctg1369_Len=144328_40697,0.4367088607594936,9,-31.9,2,2,True,1.8,180,158,22,0,yes,False,22,True,22,59,Candidate
GWHACBE00003456_OriSeqID=ctg6431_Len=9601_46403,0.9893428063943162,7,-28.6,2,1,True,1.7,563,563,0,0,yes,False,18,True,18,37,falsepositive
GWHACBE00001547_OriSeqID=ctg4169_Len=44935_44291,1.0,1,-29.5,2,3,True,1.7,41,41,0,0,yes,False,20,False,19,59,Candidate
GWHACBE00001729_OriSeqID=ctg4400_Len=38598_44652,0.6569711538461539,75,-29.7,2,2,True,1.7,8320,7584,736,0,yes,False,23,True,23,68,falsepositive
GWHACBE00000208_OriSeqID=ctg1916_Len=95374_41321,0.6569711538461539,75,-29.7,2,2,True,1.7,8320,7584,736,0,yes,False,23,True,23,68,falsepositive
GWHACBE00001612_OriSeqID=ctg4249_Len=39992_44387,0.9541666666666668,10,-30.5,0,0,False,1.7,245,240,0,5,yes,False,21,True,21,61,Candidate
GWHACBE00001183_OriSeqID=ctg3670_Len=45909_43603,1.0,12,-19.2,5,5,False,1.6,155,72,0,83,yes,False,22,False,24,61,Candidate
GWHACBE00002356_OriSeqID=ctg5175_Len=30349_45434,1.0,1,-35.6,2,1,True,1.6,28,28,0,0,yes,False,19,False,19,69,falsepositive
GWHACBE00000710_OriSeqID=ctg2970_Len=53747_42597,0.5985401459854015,5,-24.0,2,2,True,1.6,137,137,0,0,yes,False,22,True,22,61,Candidate
GWHACBE00001319_OriSeqID=ctg3864_Len=44193_43868,1.0,1,-26.5,2,2,True,1.6,35,35,0,0,yes,False,23,False,23,64,Candidate
GWHACBE00002040_OriSeqID=ctg4785_Len=34409_45002,1.0,2,-25.6,2,2,True,1.6,59,59,0,0,yes,False,22,False,22,62,Candidate
GWHACBE00000007_Chromosome_7_Complete=T_Circular=F_OriSeqID=Chr07_Len=86638540_26960,0.5857142857142857,4,-66.4,0,0,False,1.6,70,58,0,12,no,False,22,True,22,79,falsepositive
GWHACBE00000554_OriSeqID=ctg2684_Len=63703_42300,0.9916653335466326,78,-28.5,1,4,False,1.5,62501,62501,0,0,yes,False,22,True,26,63,Confident
GWHACBE00000100_OriSeqID=ctg1561_Len=241157_40815,0.5985401459854015,5,-24.0,2,2,True,1.5,137,137,0,0,yes,False,22,True,22,61,falsepositive
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33085,1.0,1,-14.6,2,3,True,1.5,24,24,0,0,no,True,23,False,25,53,Confident
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_346,0.9045454545454544,5,-81.2,2,2,True,1.4,220,220,0,0,no,False,22,True,22,90,falsepositive
GWHACBE00003617_OriSeqID=ctg813_Len=747947_46469,1.0,1,-33.9,2,2,True,1.4,45,45,0,0,yes,False,18,True,20,60,falsepositive
GWHACBE00002373_OriSeqID=ctg5197_Len=30069_45469,0.9837662337662336,10,-22.1,1,1,True,1.4,346,308,0,38,yes,False,21,True,22,60,Confident
GWHACBE00001328_OriSeqID=ctg3875_Len=44015_43877,1.0,2,-24.5,2,2,True,1.3,35,35,0,0,yes,False,22,True,22,60,Candidate
GWHACBE00003300_OriSeqID=ctg6266_Len=14277_46312,0.9438502673796793,7,-18.1,2,2,True,1.2,748,748,0,0,yes,False,22,True,22,59,Candidate
GWHACBE00001619_OriSeqID=ctg4257_Len=39764_44401,0.6569711538461539,75,-25.1,2,2,True,1.2,8320,7584,736,0,yes,False,23,True,23,68,Candidate
GWHACBE00001509_OriSeqID=ctg4121_Len=40518_44229,1.0,1,-12.6,2,2,True,1.2,38,38,0,0,yes,False,22,True,18,65,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_11079,0.935483871,11,-41.7,6,5,False,1.1,172,155,0,17,no,False,22,True,23,68,Candidate
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_18778,1.0,1,-36.1,2,2,True,1.1,25,25,0,0,no,False,22,False,22,48,falsepositive
GWHACBE00000001_Chromosome_1_Complete=T_Circular=F_OriSeqID=Chr01_Len=159027471_3340,0.9263157894736842,5,-73.7,2,2,True,1.1,95,95,0,0,no,False,22,False,22,90,falsepositive
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_6405,0.8725176169122357,28,-33.4,2,2,True,1.0,1561,1561,0,0,no,False,23,True,23,59,Candidate
GWHACBE00000006_Chromosome_6_Complete=T_Circular=F_OriSeqID=Chr06_Len=88474218_22217,0.8217821782178217,6,-38.4,4,2,False,1.0,101,93,0,8,no,False,23,True,21,63,Candidate
GWHACBE00000009_Chromosome_9_Complete=T_Circular=F_OriSeqID=Chr09_Len=74019141_33095,0.3724279835390947,23,-50.9,2,2,True,1.0,486,486,0,0,no,False,22,False,22,61,falsepositive
GWHACBE00000004_Chromosome_4_Complete=T_Circular=F_OriSeqID=Chr04_Len=123808561_17724,0.4361702127659574,4,-41.9,2,2,True,1.0,94,94,0,0,no,False,22,True,22,57,Candidate
GWHACBE00000003_Chromosome_3_Complete=T_Circular=F_OriSeqID=Chr03_Len=138077151_14627,0.8947368421052632,5,-56.8,2,2,True,1.0,38,38,0,0,no,False,23,False,23,57,Candidate
GWHACBE00000002_Chromosome_2_Complete=T_Circular=F_OriSeqID=Chr02_Len=139115577_9836,0.7663230240549829,22,-25.1,4,0,False,1.0,873,857,0,16,no,False,23,True,19,57,falsepositive
GWHACBE00000059_OriSeqID=ctg1378_Len=177033_40701,1.0,5,-16.2,2,2,True,1.0,159,159,0,0,yes,False,22,True,22,63,Candidate
GWHACBE00000582_OriSeqID=ctg2731_Len=76731_42330,1.0,2,-18.2,2,3,True,1.0,32,32,0,0,yes,False,25,True,20,46,falsepositive
